split,index,filename,pattern,label,sample_rate,channels,duration_s,format,bytes
train,3552,60266605c7abb7f832138421.wav,#c#abb#f#.wav,human,8000,1,25.9135,WAV,207366
train,3553,carrier_de_ivr_00344.wav,carrier_de_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,3554,0e33f7fa-e46a-4ee0-b9da-4c124cd7030f.flac,#e#f#fa-e#a-#ee#-b#da-#c#cd#f.flac,voicemail,16000,1,11.135125,FLAC,212708
train,3555,ivr_00273.wav,ivr_#.wav,ivr,16000,1,9.96,WAV,318764
train,3556,voicemail_00220.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,3557,07e90428-7e80-4a7e-82b3-b5eceab27793.flac,#e#-#e#-#a#e-#b#-b#eceab#.flac,voicemail,16000,1,4.0839375,FLAC,66149
train,3558,012c8337-1672-4afe-9075-d4e9a3145b9d.flac,#c#-#-#afe-#-d#e#a#b#d.flac,ivr,16000,1,4.16,FLAC,78828
train,3559,19acc0bf-443c-4894-a388-80550a9a4c55.flac,#acc#bf-#c-#-a#-#a#a#c#.flac,voicemail,16000,1,6.3854375,FLAC,109095
train,3560,12fc0313-c766-4523-ae56-c95b577d4a8a.flac,#fc#-c#-#-ae#-c#b#d#a#a.flac,voicemail,16000,1,10.0481875,FLAC,204815
train,3561,023837bc-396a-48ef-b684-7af9f463bf80.flac,#bc-#a-#ef-b#-#af#f#bf#.flac,ivr,16000,1,10.12,FLAC,213158
train,3562,095dc3ec-bc0b-4d5b-8e45-7d0f1f7eecd6.flac,#dc#ec-bc#b-#d#b-#e#-#d#f#f#eecd#.flac,answering_machine,16000,1,5.3954375,FLAC,93652
train,3563,03119207-bd49-4d11-9650-aad6631dc902.flac,#-bd#-#d#-#-aad#dc#.flac,ivr,16000,1,8.64,FLAC,170156
train,3564,0b7f71c0-1d3a-4350-824d-59d0da623a79.flac,#b#f#c#-#d#a-#-#d-#d#da#a#.flac,voicemail,16000,1,2.279375,FLAC,51025
train,3565,00fefa42-bd0b-4429-91ce-5e81398b198b.flac,#fefa#-bd#b-#-#ce-#e#b#b.flac,ivr,16000,1,2.92,FLAC,65698
train,3566,01f72652-1b4c-4e34-9f3c-06b5d32ebd40.flac,#f#-#b#c-#e#-#f#c-#b#d#ebd#.flac,ivr,16000,1,5.68,FLAC,113313
train,3567,19233df0-2631-42a2-b96b-2290afc759a5.flac,#df#-#-#a#-b#b-#afc#a#.flac,answering_machine,16000,1,10.956625,FLAC,198167
train,3568,60266628dc3604f481bcb561.wav,#dc#f#bcb#.wav,human,8000,1,10.922625,WAV,87440
train,3569,136cc504-6d8a-4061-840e-167a7a68eb36.flac,#cc#-#d#a-#-#e-#a#a#eb#.flac,voicemail,16000,1,11.9121875,FLAC,229229
train,3570,0aa0b1ce-7fe8-4f28-86ba-fabdf5f9a7ba.flac,#aa#b#ce-#fe#-#f#-#ba-fabdf#f#a#ba.flac,voicemail,16000,1,15.1710625,FLAC,333816
train,3571,02aad541-c0d2-4540-88af-9dad152afbc0.flac,#aad#-c#d#-#-#af-#dad#afbc#.flac,ivr,16000,1,3.96,FLAC,76775
train,3572,es_am_00391.wav,es_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,3573,carrier_en_answering_machine_00518.wav,carrier_en_answering_machine_#.wav,answering_machine,16000,1,8.86825,WAV,283828
train,3574,13add52f-f4ff-471f-bbcb-5e3a57e79530.flac,#add#f-f#ff-#f-bbcb-#e#a#e#.flac,voicemail,16000,1,15.611875,FLAC,325027
train,3575,088cb83d-4352-4c2a-88bf-0f7613aa5d26.flac,#cb#d-#-#c#a-#bf-#f#aa#d#.flac,voicemail,16000,1,3.60725,FLAC,64257
train,3576,incomplete_af066c7b19ab413a8de8e74931c13412.flac,incomplete_af#c#b#ab#a#de#e#c#.flac,human,16000,1,1.6163125,FLAC,30890
train,3577,1cdea062-38f7-41f2-b711-f7cf81098a82.flac,#cdea#-#f#-#f#-b#-f#cf#a#.flac,answering_machine,16000,1,5.376,FLAC,109669
train,3578,1798c4eb-94af-433d-a837-f9ee5a730924.flac,#c#eb-#af-#d-a#-f#ee#a#.flac,answering_machine,16000,1,3.925375,FLAC,86645
train,3579,031ae46f-1f1b-42b0-b290-d71f0d0ef5aa.flac,#ae#f-#f#b-#b#-b#-d#f#d#ef#aa.flac,ivr,16000,1,5.08,FLAC,101008
train,3580,response_5.wav,response_#.wav,human,8000,1,3.413375,WAV,27366
train,3581,0046f6d8-4036-4c69-84f4-a05ff8dfc559.flac,#f#d#-#-#c#-#f#-a#ff#dfc#.flac,ivr,16000,1,5.96,FLAC,112979
train,3582,17e0bd1e-09fb-4ea7-b2f4-43cbadd990ad.flac,#e#bd#e-#fb-#ea#-b#f#-#cbadd#ad.flac,voicemail,16000,1,11.874375,FLAC,221371
train,3583,incomplete_04cb95bd-4c8f-4233-b464-1a3b580db591_normalized.flac,incomplete_#cb#bd-#c#f-#-b#-#a#b#db#_normalized.flac,human,16000,1,4.064,FLAC,80331
train,3584,60268a03c7abb7f83213885c.wav,#a#c#abb#f#c.wav,human,8000,1,12.202625,WAV,97680
train,3585,60268b06c7abb7f83213889c.wav,#b#c#abb#f#c.wav,human,8000,1,3.925375,WAV,31462
train,3586,024debcb-785d-4937-ba47-4d8192c2b37c.flac,#debcb-#d-#-ba#-#d#c#b#c.flac,ivr,16000,1,4.36,FLAC,88238
train,3587,human_tts_00098.wav,human_tts_#.wav,human,16000,1,2.904,WAV,92972
train,3588,0ac3e022-22f7-498c-a998-be865fab4526.flac,#ac#e#-#f#-#c-a#-be#fab#.flac,voicemail,16000,1,11.6899375,FLAC,219303
train,3589,complete_359ba087-0c16-47b4-86c1-e1ab1c457cde_normalized.flac,complete_#ba#-#c#-#b#-#c#-e#ab#c#cde_normalized.flac,human,16000,1,5.62125,FLAC,113244
train,3590,05536381-575d-4b8f-891f-204ced3d7273.flac,#-#d-#b#f-#f-#ced#d#.flac,voicemail,16000,1,11.62,FLAC,218979
train,3591,0d5d683a-d20e-4bad-832b-df4c5bd18091.flac,#d#d#a-d#e-#bad-#b-df#c#bd#.flac,answering_machine,16000,1,14.5656875,FLAC,283474
train,3592,voicemail_00303.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,3593,01d990b8-a631-43cc-8081-8eda6ce8fb50.flac,#d#b#-a#-#cc-#-#eda#ce#fb#.flac,ivr,16000,1,8.24,FLAC,163333
train,3594,02ba993d-82d4-49a4-979f-b7c18f1cd0c8.flac,#ba#d-#d#-#a#-#f-b#c#f#cd#c#.flac,ivr,16000,1,9.52,FLAC,188326
train,3595,fr_am_00223.wav,fr_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,3596,0036d875-8e4c-4318-9136-78daf69c0283.flac,#d#-#e#c-#-#-#daf#c#.flac,voicemail,16000,1,6.884,FLAC,146223
train,3597,carrier_fr_voicemail_00077.wav,carrier_fr_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,3598,voicemail_00389.wav,voicemail_#.wav,voicemail,16000,1,8.5116875,WAV,272418
train,3599,169a559d-5853-481c-87af-625b0b68854b.flac,#a#d-#-#c-#af-#b#b#b.flac,voicemail,16000,1,9.2183125,FLAC,176549
train,3600,voicemail_00019.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,3601,es_voicemail_00323.wav,es_voicemail_#.wav,voicemail,16000,1,8.99775,WAV,287972
train,3602,07358e4d-941d-4c7f-9937-8b3002bdf7ff.flac,#e#d-#d-#c#f-#-#b#bdf#ff.flac,voicemail,16000,1,3.7218125,FLAC,48471
train,3603,voicemail_00136.wav,voicemail_#.wav,voicemail,16000,1,8.708875,WAV,278728
train,3604,response_10.wav,response_#.wav,human,8000,1,4.437375,WAV,35558
train,3605,008c13df-a8a2-4482-96e0-ff166c35f02e.flac,#c#df-a#a#-#-#e#-ff#c#f#e.flac,ivr,16000,1,15.4,FLAC,302459
train,3606,am_00083.wav,am_#.wav,answering_machine,16000,1,7.6951875,WAV,246290
train,3607,human_real_00057.wav,human_real_#.wav,human,16000,1,4.352,WAV,139308
train,3608,0308eb09-c221-44a4-86d0-f7bfcf07b990.flac,#eb#-c#-#a#-#d#-f#bfcf#b#.flac,ivr,16000,1,11.68,FLAC,226553
train,3609,response_21.wav,response_#.wav,human,8000,1,2.786375,WAV,22350
train,3610,response_12.wav,response_#.wav,human,8000,1,13.467625,WAV,107800
train,3611,carrier_de_answering_machine_00387.wav,carrier_de_answering_machine_#.wav,answering_machine,16000,1,9.388875,WAV,300488
train,3612,0a21c404-dc29-46be-8757-6fbc4426898a.flac,#a#c#-dc#-#be-#-#fbc#a.flac,voicemail,16000,1,12.16525,FLAC,242968
train,3613,human_real_00133.wav,human_real_#.wav,human,16000,1,10.0,WAV,320044
train,3614,10a1cb15-60f3-43e0-bc50-5a4ccf7c4724.flac,#a#cb#-#f#-#e#-bc#-#a#ccf#c#.flac,answering_machine,16000,1,4.1100625,FLAC,74546
train,3615,carrier_fr_answering_machine_00168.wav,carrier_fr_answering_machine_#.wav,answering_machine,16000,1,9.8250625,WAV,314446
train,3616,complete_02243048-d643-4bed-988e-a8968db26ff8_normalized.flac,complete_#-d#-#bed-#e-a#db#ff#_normalized.flac,human,16000,1,1.93125,FLAC,42052
train,3617,18b8100f-8dcf-4290-bfbe-0b5474efc870.flac,#b#f-#dcf-#-bfbe-#b#efc#.flac,answering_machine,16000,1,13.6025625,FLAC,254521
train,3618,fr_am_00232.wav,fr_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,3619,carrier_en_ivr_00468.wav,carrier_en_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,3620,carrier_en_ivr_00461.wav,carrier_en_ivr_#.wav,ivr,16000,1,8.832,WAV,282668
train,3621,de_human_real_00430.wav,de_human_real_#.wav,human,16000,1,8.82,WAV,282284
train,3622,01fa682e-bf0a-4fdb-b4be-d96cc4939b83.flac,#fa#e-bf#a-#fdb-b#be-d#cc#b#.flac,ivr,16000,1,10.8,FLAC,222896
train,3623,incomplete_3210a426-4e17-4f30-88fc-5c84821aaf87_normalized.flac,incomplete_#a#-#e#-#f#-#fc-#c#aaf#_normalized.flac,human,16000,1,6.741375,FLAC,143861
train,3624,123ef805-2427-4d75-93c7-6f7f2ca040d2.flac,#ef#-#-#d#-#c#-#f#f#ca#d#.flac,answering_machine,16000,1,2.628,FLAC,47975
train,3625,012c7c4c-ee4e-483d-b1d0-d24ab67dfe4a.flac,#c#c#c-ee#e-#d-b#d#-d#ab#dfe#a.flac,ivr,16000,1,11.84,FLAC,232658
train,3626,complete_2dbdacf7-b7d4-4dc6-94b4-d19b0d7e5882_normalized.flac,complete_#dbdacf#-b#d#-#dc#-#b#-d#b#d#e#_normalized.flac,human,16000,1,2.60625,FLAC,57145
train,3627,12488b1d-dcf4-45c4-a1f0-b62094c162e7.flac,#b#d-dcf#-#c#-a#f#-b#c#e#.flac,answering_machine,16000,1,6.0586875,FLAC,121073
train,3628,incomplete_704e3f72-a883-4a98-9dac-d129a280d66c_normalized.flac,incomplete_#e#f#-a#-#a#-#dac-d#a#d#c_normalized.flac,human,16000,1,6.285,FLAC,120040
train,3629,human_real_00080.wav,human_real_#.wav,human,16000,1,8.96,WAV,286764
train,3630,complete_af9b99af-d39a-44ad-a95a-0eec7877aaad_normalized.flac,complete_af#b#af-d#a-#ad-a#a-#eec#aaad_normalized.flac,human,16000,1,4.235,FLAC,86381
train,3631,128a47db-c5d5-4dd7-860f-b7e9cd9cd49b.flac,#a#db-c#d#-#dd#-#f-b#e#cd#cd#b.flac,answering_machine,16000,1,3.691,FLAC,73096
train,3632,de_human_tts_00448.wav,de_human_tts_#.wav,human,16000,1,1.8,WAV,57644
train,3633,incomplete_d7adbb17-1c2c-4305-8fd0-6d06ce93ab66_normalized.flac,incomplete_d#adbb#-#c#c-#-#fd#-#d#ce#ab#_normalized.flac,human,16000,1,4.494875,FLAC,89098
train,3634,am_00204.wav,am_#.wav,answering_machine,16000,1,9.9616875,WAV,318818
train,3635,02361f55-de26-4fca-a30c-eaaad2ffa2bc.flac,#f#-de#-#fca-a#c-eaaad#ffa#bc.flac,ivr,16000,1,5.6,FLAC,99483
train,3636,fr_human_tts_00078.wav,fr_human_tts_#.wav,human,16000,1,1.872,WAV,59948
train,3637,08d771bb-91f2-4b2f-bd40-90395506d275.flac,#d#bb-#f#-#b#f-bd#-#d#.flac,voicemail,16000,1,6.9208125,FLAC,142921
train,3638,am_00021.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,3639,02871315-faa0-4fd4-8b2e-c25117dc3a9b.flac,#-faa#-#fd#-#b#e-c#dc#a#b.flac,ivr,16000,1,13.6,FLAC,270303
train,3640,01b8543f-8607-4464-a7b7-44505ac4e9cb.flac,#b#f-#-#-a#b#-#ac#e#cb.flac,ivr,16000,1,9.72,FLAC,203492
train,3641,1b8aa8cb-3346-448f-80f1-224f5bca037e.flac,#b#aa#cb-#-#f-#f#-#f#bca#e.flac,answering_machine,16000,1,2.646,FLAC,46629
train,3642,0151257e-52b2-4cb3-a573-040f0b82a92a.flac,#e-#b#-#cb#-a#-#f#b#a#a.flac,answering_machine,16000,1,9.262875,FLAC,199014
train,3643,00359443-a336-4b20-9800-bbd11007080f.flac,#-a#-#b#-#-bbd#f.flac,voicemail,16000,1,12.307125,FLAC,245767
train,3644,10f30e6f-2003-4721-9692-fba36b3815ba.flac,#f#e#f-#-#-#-fba#b#ba.flac,voicemail,16000,1,5.6769375,FLAC,108307
train,3645,ivr_00305.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,3646,0c8a46b7-bd9b-40d6-a566-5e344e024f3e.flac,#c#a#b#-bd#b-#d#-a#-#e#e#f#e.flac,answering_machine,16000,1,3.8351875,FLAC,63405
train,3647,0852cff8-0a4b-45f7-9345-597c40aca55c.flac,#cff#-#a#b-#f#-#-#c#aca#c.flac,answering_machine,16000,1,11.6335,FLAC,244148
train,3648,0102bb99-6435-4266-b846-5a4a067df350.flac,#bb#-#-#-b#-#a#a#df#.flac,ivr,16000,1,9.32,FLAC,182578
train,3649,1acb0487-7d2a-421f-87c8-17c3a5b99178.flac,#acb#-#d#a-#f-#c#-#c#a#b#.flac,answering_machine,16000,1,12.8554375,FLAC,296596
train,3650,020aba38-a9a9-4d74-af34-f40eafcb899f.flac,#aba#-a#a#-#d#-af#-f#eafcb#f.flac,ivr,16000,1,8.68,FLAC,181747
train,3651,0039606c-966e-4ac9-89aa-e08d00efff9c.flac,#c-#e-#ac#-#aa-e#d#efff#c.flac,ivr,16000,1,5.6,FLAC,124923
train,3652,incomplete_0ac81606-1650-4f64-aa47-2476f2c3d888_normalized.flac,incomplete_#ac#-#-#f#-aa#-#f#c#d#_normalized.flac,human,16000,1,3.40875,FLAC,69683
train,3653,am_00323.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,3654,17dc57aa-650e-4bc4-af55-edd0708e9f9e.flac,#dc#aa-#e-#bc#-af#-edd#e#f#e.flac,voicemail,16000,1,4.2840625,FLAC,78912
train,3655,0511eec4-575b-4400-98ba-1b5df768c8a5.flac,#eec#-#b-#-#ba-#b#df#c#a#.flac,answering_machine,16000,1,11.283,FLAC,238052
train,3656,incomplete_66bd31e9-c23e-4a30-b530-8561b6de8f16_normalized.flac,incomplete_#bd#e#-c#e-#a#-b#-#b#de#f#_normalized.flac,human,16000,1,6.4,FLAC,96204
train,3657,es_human_real_00262.wav,es_human_real_#.wav,human,16000,1,3.925375,WAV,125656
train,3658,1814ed90-0f96-40e2-99a1-32da1856d0d9.flac,#ed#-#f#-#e#-#a#-#da#d#d#.flac,answering_machine,16000,1,16.0,FLAC,307556
train,3659,complete_70f884b9-3215-48df-a830-6e8976144ceb_normalized.flac,complete_#f#b#-#-#df-a#-#e#ceb_normalized.flac,human,16000,1,2.391375,FLAC,46689
train,3660,188a2752-59c2-44d1-8001-cee8caebfbb8.flac,#a#-#c#-#d#-#-cee#caebfbb#.flac,voicemail,16000,1,3.1451875,FLAC,59467
train,3661,0361f5eb-0cc0-465f-a027-867db536a15a.flac,#f#eb-#cc#-#f-a#-#db#a#a.flac,voicemail,16000,1,16.0,FLAC,348954
train,3662,13af8a5d-86dc-45e1-b8e4-721c4695f8af.flac,#af#a#d-#dc-#e#-b#e#-#c#f#af.flac,answering_machine,16000,1,11.699,FLAC,230825
train,3663,03cc5290-c260-46f2-9b43-e11820df3eeb.flac,#cc#-c#-#f#-#b#-e#df#eeb.flac,voicemail,16000,1,11.330125,FLAC,237607
train,3664,13c413ae-397e-45b9-8828-9bba72475c10.flac,#c#ae-#e-#b#-#-#bba#c#.flac,answering_machine,16000,1,5.5006875,FLAC,90639
train,3665,0ff1bb8d-5aba-4f53-b493-e1de2776ae89.flac,#ff#bb#d-#aba-#f#-b#-e#de#ae#.flac,voicemail,16000,1,4.36,FLAC,88157
train,3666,am_00179.wav,am_#.wav,answering_machine,16000,1,7.1464375,WAV,228730
train,3667,complete_e632f7e5-af9d-4ac6-b868-13add42908c0_normalized.flac,complete_e#f#e#-af#d-#ac#-b#-#add#c#_normalized.flac,human,16000,1,3.392,FLAC,70281
train,3668,complete_88949d5e-d628-41fb-9f98-1fb790698156_normalized.flac,complete_#d#e-d#-#fb-#f#-#fb#_normalized.flac,human,16000,1,3.12,FLAC,66833
train,3669,fr_voicemail_00148.wav,fr_voicemail_#.wav,voicemail,16000,1,9.205125,WAV,294608
train,3670,0e50a6c2-f3ea-4b7b-a15f-418e994feab4.flac,#e#a#c#-f#ea-#b#b-a#f-#e#feab#.flac,voicemail,16000,1,5.3521875,FLAC,88407
train,3671,16953901-6cb8-4cd9-9ae1-203154c3ae57.flac,#-#cb#-#cd#-#ae#-#c#ae#.flac,answering_machine,16000,1,9.813875,FLAC,187772
train,3672,02911a2d-3522-40bd-b49e-ebc41735c456.flac,#a#d-#-#bd-b#e-ebc#c#.flac,ivr,16000,1,9.36,FLAC,168934
train,3673,de_voicemail_00494.wav,de_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,3674,0cbc0d99-28c1-4a30-89f3-3bc73212512f.flac,#cbc#d#-#c#-#a#-#f#-#bc#f.flac,answering_machine,16000,1,10.824375,FLAC,171710
train,3675,13acde05-c23b-4d62-9897-14526d8c009a.flac,#acde#-c#b-#d#-#-#d#c#a.flac,answering_machine,16000,1,16.0,FLAC,347193
train,3676,0cfcb9e5-7404-421c-a87e-ce2baf538aa8.flac,#cfcb#e#-#-#c-a#e-ce#baf#aa#.flac,answering_machine,16000,1,10.855375,FLAC,202183
train,3677,602664e0cfa37e1cf217af95.wav,#e#cfa#e#cf#af#.wav,human,8000,1,14.762625,WAV,118160
train,3678,08c3b08d-d31d-499a-b165-9bbe1038e811.flac,#c#b#d-d#d-#a-b#-#bbe#e#.flac,voicemail,16000,1,4.8749375,FLAC,79452
train,3679,incomplete_a5f7d7cf-1911-4fc0-b87b-e7fbfb815847_normalized.flac,incomplete_a#f#d#cf-#-#fc#-b#b-e#fbfb#_normalized.flac,human,16000,1,8.1,FLAC,114627
train,3680,1b55e3f8-e90d-4f99-bf31-eb2f3d11a326.flac,#b#e#f#-e#d-#f#-bf#-eb#f#d#a#.flac,voicemail,16000,1,12.875625,FLAC,258621
train,3681,0c7cea47-99e5-47c0-8468-e1151768c6ea.flac,#c#cea#-#e#-#c#-#-e#c#ea.flac,voicemail,16000,1,6.5976875,FLAC,146852
train,3682,incomplete_9dd66d9f-c75f-4d7b-89be-33a445dd2b28_normalized.flac,incomplete_#dd#d#f-c#f-#d#b-#be-#a#dd#b#_normalized.flac,human,16000,1,4.98,FLAC,79348
train,3683,16ef20e5-66db-4c7f-8c11-3e29d3adf29a.flac,#ef#e#-#db-#c#f-#c#-#e#d#adf#a.flac,voicemail,16000,1,9.162875,FLAC,164504
train,3684,0172caa3-0881-4ef8-bcae-e9b455a4fadc.flac,#caa#-#-#ef#-bcae-e#b#a#fadc.flac,ivr,16000,1,11.04,FLAC,221757
train,3685,incomplete_0532227c-3366-4944-bdff-4087f985e290_normalized.flac,incomplete_#c-#-#-bdff-#f#e#_normalized.flac,human,16000,1,3.88075,FLAC,88333
train,3686,1bfe8376-0c1c-4153-8c2d-12c23fb4e48b.flac,#bfe#-#c#c-#-#c#d-#c#fb#e#b.flac,voicemail,16000,1,14.528,FLAC,277363
train,3687,incomplete_127077ab-c9c5-4f9a-9937-7bcb2b64165c_normalized.flac,incomplete_#ab-c#c#-#f#a-#-#bcb#b#c_normalized.flac,human,16000,1,3.88875,FLAC,75353
train,3688,voicemail_00165.wav,voicemail_#.wav,voicemail,16000,1,9.32825,WAV,298548
train,3689,response_38.wav,response_#.wav,human,8000,1,6.741375,WAV,53990
train,3690,es_human_real_00257.wav,es_human_real_#.wav,human,16000,1,6.4,WAV,204844
train,3691,incomplete_04d261ed-af9f-469f-a946-030f0f3b40db_normalized.flac,incomplete_#d#ed-af#f-#f-a#-#f#f#b#db_normalized.flac,human,16000,1,4.865,FLAC,90373
train,3692,voicemail_00012.wav,voicemail_#.wav,voicemail,16000,1,9.4738125,WAV,303206
train,3693,020e82c4-e30c-46f2-9c3c-0ada7756596e.flac,#e#c#-e#c-#f#-#c#c-#ada#e.flac,ivr,16000,1,9.44,FLAC,192684
train,3694,fr_human_tts_00093.wav,fr_human_tts_#.wav,human,16000,1,3.432,WAV,109868
train,3695,032b819b-32b8-48a5-97a1-92497750b9ca.flac,#b#b-#b#-#a#-#a#-#b#ca.flac,ivr,16000,1,3.52,FLAC,77886
train,3696,0bd5bf65-6b57-4f5f-b041-ddf008aecad5.flac,#bd#bf#-#b#-#f#f-b#-ddf#aecad#.flac,voicemail,16000,1,12.7874375,FLAC,288130
train,3697,0d70e940-73eb-48f5-a9f3-d3c3052436ea.flac,#d#e#-#eb-#f#-a#f#-d#c#ea.flac,voicemail,16000,1,4.7033125,FLAC,83337
train,3698,1d1c640e-bfe1-4c79-a577-ece88c55ebee.flac,#d#c#e-bfe#-#c#-a#-ece#c#ebee.flac,answering_machine,16000,1,16.0,FLAC,333542
train,3699,18dd177d-bf96-4f60-baa3-aca67e1e0c52.flac,#dd#d-bf#-#f#-baa#-aca#e#e#c#.flac,voicemail,16000,1,12.969875,FLAC,249130
train,3700,0244f79d-846d-45fd-9f2a-14789b84ebf1.flac,#f#d-#d-#fd-#f#a-#b#ebf#.flac,ivr,16000,1,7.72,FLAC,160267
train,3701,complete_48af894b-0563-4c3f-ad71-56eeb979510e_normalized.flac,complete_#af#b-#-#c#f-ad#-#eeb#e_normalized.flac,human,16000,1,4.213375,FLAC,93439
train,3702,01229320-c75f-4785-a3c8-8577da8fa14e.flac,#-c#f-#-a#c#-#da#fa#e.flac,ivr,16000,1,7.36,FLAC,140528
train,3703,complete_da0de0fc-32b6-401e-9d49-77c94c79ab2f_normalized.flac,complete_da#de#fc-#b#-#e-#d#-#c#c#ab#f_normalized.flac,human,16000,1,3.64,FLAC,65027
train,3704,0325338d-5fca-4fc9-8a82-b14c44f8ca4c.flac,#d-#fca-#fc#-#a#-b#c#f#ca#c.flac,ivr,16000,1,12.16,FLAC,253482
train,3705,de_voicemail_00490.wav,de_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,3706,12c5f69d-c822-465f-b640-f6299899f4de.flac,#c#f#d-c#-#f-b#-f#f#de.flac,answering_machine,16000,1,13.213875,FLAC,291077
train,3707,132f52e7-a3f4-4658-a3e3-44525162e713.flac,#f#e#-a#f#-#-a#e#-#e#.flac,voicemail,16000,1,10.4486875,FLAC,200892
train,3708,carrier_en_voicemail_00420.wav,carrier_en_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,3709,ivr_00069.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,3710,035d26a7-7a17-4c63-9678-1269913d4cdd.flac,#d#a#-#a#-#c#-#-#d#cdd.flac,ivr,16000,1,10.4,FLAC,226714
train,3711,14cbda59-9e11-4f9b-ac4d-0f1bf0fbec57.flac,#cbda#-#e#-#f#b-ac#d-#f#bf#fbec#.flac,voicemail,16000,1,3.529375,FLAC,72029
train,3712,1bec371f-c909-43e5-a1df-bdea01d0fba9.flac,#bec#f-c#-#e#-a#df-bdea#d#fba#.flac,voicemail,16000,1,11.7428125,FLAC,204648
train,3713,am_00399.wav,am_#.wav,answering_machine,16000,1,9.704875,WAV,310600
train,3714,es_am_00392.wav,es_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,3715,am_00037.wav,am_#.wav,answering_machine,16000,1,9.5359375,WAV,305194
train,3716,complete_38f6b39c-69cd-45a1-9d67-63453c2a9571_normalized.flac,complete_#f#b#c-#cd-#a#-#d#-#c#a#_normalized.flac,human,16000,1,4.861875,FLAC,98880
train,3717,602664c8dc3604f481bcb47a.wav,#c#dc#f#bcb#a.wav,human,8000,1,4.266625,WAV,34192
train,3718,01e5ae11-8658-427b-b927-8920a4478957.flac,#e#ae#-#-#b-b#-#a#.flac,ivr,16000,1,6.56,FLAC,126344
train,3719,0180c902-73c2-4ceb-9ab1-d9d4db70fe96.flac,#c#-#c#-#ceb-#ab#-d#d#db#fe#.flac,ivr,16000,1,6.24,FLAC,143421
train,3720,response_30.wav,response_#.wav,human,8000,1,6.485375,WAV,51942
train,3721,00448d10-5427-4b50-9fad-63574d3efd38.flac,#d#-#-#b#-#fad-#d#efd#.flac,ivr,16000,1,4.4,FLAC,84026
train,3722,18ad4431-0fbe-486f-b6a7-c2c3c1810736.flac,#ad#-#fbe-#f-b#a#-c#c#c#.flac,voicemail,16000,1,12.6795,FLAC,245322
train,3723,01796fc6-92bb-40c6-8ec7-3e0726d14878.flac,#fc#-#bb-#c#-#ec#-#e#d#.flac,ivr,16000,1,15.56,FLAC,325776
train,3724,am_00202.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,3725,1b21a19b-7a70-4d75-acd2-852eb5270c81.flac,#b#a#b-#a#-#d#-acd#-#eb#c#.flac,voicemail,16000,1,5.6466875,FLAC,117500
train,3726,carrier_de_human_00288.wav,carrier_de_human_#.wav,human,16000,1,3.024,WAV,96812
train,3727,15b906cd-f2b9-4d85-8663-4697823a97dc.flac,#b#cd-f#b#-#d#-#-#a#dc.flac,answering_machine,16000,1,2.304,FLAC,48346
train,3728,am_00289.wav,am_#.wav,answering_machine,16000,1,7.445875,WAV,238312
train,3729,02dec48f-6b96-41a7-af50-9a2081d44049.flac,#dec#f-#b#-#a#-af#-#a#d#.flac,ivr,16000,1,10.44,FLAC,218598
train,3730,am_00225.wav,am_#.wav,answering_machine,16000,1,9.6196875,WAV,307874
train,3731,0414c741-6525-49e2-8fb7-90cf3176d8af.flac,#c#-#-#e#-#fb#-#cf#d#af.flac,voicemail,16000,1,11.642,FLAC,201269
train,3732,075fa38a-8597-4c23-b2ce-93f299b5f022.flac,#fa#a-#-#c#-b#ce-#f#b#f#.flac,answering_machine,16000,1,2.389375,FLAC,45011
train,3733,carrier_de_answering_machine_00373.wav,carrier_de_answering_machine_#.wav,answering_machine,16000,1,9.4749375,WAV,303242
train,3734,ivr_00049.wav,ivr_#.wav,ivr,16000,1,9.792,WAV,313388
train,3735,es_am_00394.wav,es_am_#.wav,answering_machine,16000,1,8.83975,WAV,282916
train,3736,00f3cff3-d87f-4283-97ac-5aab0147dbf9.flac,#f#cff#-d#f-#-#ac-#aab#dbf#.flac,ivr,16000,1,9.2,FLAC,177061
train,3737,00266c1b-fd35-4c7c-ab72-a5705587d439.flac,#c#b-fd#-#c#c-ab#-a#d#.flac,ivr,16000,1,9.32,FLAC,194148
train,3738,002ef19d-375f-465c-9cdd-48c8bb1d50cf.flac,#ef#d-#f-#c-#cdd-#c#bb#d#cf.flac,ivr,16000,1,2.68,FLAC,52068
